negativeId,year,repository,place,prov,region,lat,lon
27572,1937,S. Pietro,Sestri Levante,GE,LIGURIA,,
27573,1937,S. Pietro,Sestri Levante,GE,LIGURIA,,
27574,1937,S. Pietro,Sestri Levante,GE,LIGURIA,,
27575,1937,,Sestri Levante,GE,LIGURIA,,
27576,1937,,Sestri Levante,GE,LIGURIA,,
27577,1937,,Sestri Levante,GE,LIGURIA,,
27578,1937,,Sestri Levante,GE,LIGURIA,,
27579,1937,,Sestri Levante,GE,LIGURIA,,
27580,1937,,Sestri Levante,GE,LIGURIA,,
27581,1937,,Sestri Levante,GE,LIGURIA,,
27582,1937,,Sestri Levante,GE,LIGURIA,,
27583,1937,,Sestri Levante,GE,LIGURIA,,
27584,1937,,Sestri Levante,GE,LIGURIA,,
27585,1937,,Sestri Levante,GE,LIGURIA,,
27586,1937,,Sestri Levante,GE,LIGURIA,,
27587,1937,,Sestri Levante,GE,LIGURIA,,
27588,1937,,Sestri Levante,GE,LIGURIA,,
27589,1937,,Sestri Levante,GE,LIGURIA,,
27590,1937,Chiesa di Santa Maria Assunta,La Spezia,SP,LIGURIA,,
27591,1937,Palazzo Municipale,La Spezia,SP,LIGURIA,,
27592,1937,Palazzo Municipale,La Spezia,SP,LIGURIA,,
27593,1937,S. Francesco,Lerici,SP,LIGURIA,,
27594,1937,Oratorio di S. Bernardino,Lerici,SP,LIGURIA,,
27595,1937,Oratorio di San Bernardino,Lerici,SP,LIGURIA,,
27596,1937,"S. Rocco, Lerici",Lerici,SP,LIGURIA,,
27597,1937,Duomo,Sarzana,SP,LIGURIA,,
27598,1937,Duomo,Sarzana,SP,LIGURIA,,
27599,1937,Duomo,Sarzana,SP,LIGURIA,,
27600,1937,Duomo,Sarzana,SP,LIGURIA,,
27601,1937,Duomo,Sarzana,SP,LIGURIA,,
27602,1937,Cattedrale di Santa Maria Assunta,Sarzana,SP,LIGURIA,,
27603,1937,Cattedrale di Santa Maria Assunta,Sarzana,SP,LIGURIA,,
27604,1937,Cattedrale di Santa Maria Assunta,Sarzana,SP,LIGURIA,,
27605,1937,Cattedrale di Santa Maria Assunta,Sarzana,SP,LIGURIA,,
27606,1937,Cattedrale di Santa Maria Assunta,Sarzana,SP,LIGURIA,,
27607,1937,Cattedrale di Santa Maria Assunta,Sarzana,SP,LIGURIA,,
27608,1937,Sant'Andrea,Sarzana,SP,LIGURIA,,
27609,1937,Ospedale San Bartolomeo,Sarzana,SP,LIGURIA,,
27610,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27611,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27612,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27613,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27614,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27615,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27616,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27617,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27618,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27619,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27620,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27621,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27622,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27623,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27624,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27625,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27626,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27627,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27628,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27629,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27630,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27631,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27632,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27633,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27634,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27635,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27636,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27637,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27638,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27639,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27640,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27641,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27642,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27643,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27644,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27645,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27646,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27647,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27648,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27649,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27650,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27651,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27652,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27653,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27654,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27655,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27656,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27657,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27658,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27659,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27660,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27661,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27662,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27663,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27664,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27665,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27666,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27667,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27668,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27669,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27670,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27671,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27672,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27673,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27674,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27675,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27676,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27677,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27678,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27679,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27680,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27681,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27682,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27683,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27684,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27685,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27686,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27687,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27688,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27689,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27690,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27691,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27692,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27693,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27694,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27695,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27697,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27698,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27699,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27700,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27701,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27702,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27703,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27704,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27705,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27706,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27707,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27708,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27709,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27710,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27711,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27712,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27713,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27714,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27715,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27716,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27717,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27718,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27719,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27720,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27721,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27722,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27723,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27724,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27725,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27726,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27727,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27728,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27729,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27730,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27731,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27732,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27733,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27734,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27735,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27736,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27737,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27738,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27739,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27740,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27741,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27742,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27743,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27744,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27745,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27746,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27747,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27748,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27749,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27750,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27751,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27752,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27753,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27754,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27755,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27756,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27757,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27758,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27759,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27760,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27761,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27762,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27763,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27764,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27765,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27766,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27767,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27768,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27769,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27770,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27771,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27772,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27773,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27774,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27775,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27776,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27777,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27778,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27779,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27780,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27781,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27782,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27783,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27784,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27785,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27786,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27787,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27788,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27789,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27790,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27791,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27792,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27793,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27794,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27795,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27796,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27797,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27798,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27799,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27800,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27801,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27802,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27803,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27804,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27805,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27806,1937,Palazzo della Ragione,Padova,PD,VENETO,,
27807,1937,Sta. Maria della Tomba,Adria,PD,VENETO,,
27808,1937,Sta. Maria della Tomba,Adria,PD,VENETO,,
27809,1937,Cattedrale Vecchia,Adria,PD,VENETO,,
27810,1937,S. Francesco,Crespino,RO,VENETO,,
27811,1937,"S. Martino, Piove di Sacco",Piove di Sacco,PD,VENETO,,
27812,1937,Chiesa di San Martino,Piove di Sacco,PD,VENETO,,
27813,1937,Chiesa di San Martino,Piove di Sacco,PD,VENETO,,
27814,1937,S. Martino,Piove di Sacco,PD,VENETO,,
27815,1937,Santuario de Santa Maria delle Grazie,Piove di Sacco,PD,VENETO,,
27816,1937,S. Francesco,Piove di Sacco,PD,VENETO,,
27817,1937,S. Francesco,Piove di Sacco,PD,VENETO,,
27818,1937,S. Nicola,Piove di Sacco,PD,VENETO,,
27819,1937,S. Nicola,Piove di Sacco,PD,VENETO,,
27820,1937,S. Nicola,Piove di Sacco,PD,VENETO,,
27821,1937,S. Biagio,Legnaro,PD,VENETO,,
27822,1937,S. Fidenzio,Roncaiette,PD,VENETO,,
27823,1937,Sant 'Agostino,Bovolenta,PD,VENETO,,
27824,1937,"Sant'Agostino, Bovolenta",Bovolenta,PD,VENETO,,
27825,1937,Abbazia di Santo Stefano,Due Carrare,PD,VENETO,,
27826,1937,Abbazia di Santo Stefano,Due Carrare,PD,VENETO,,
27827,1937,"Sta. Maria Nascente, Maserà di Padova",Maserà di Padova,PD,VENETO,,
27828,1937,"Accademia patavina di scienze, lettere ed arti",Padova,PD,VENETO,,
27829,1937,"Accademia patavina di scienze, lettere ed arti",Padova,PD,VENETO,,
27830,1937,"Accademia patavina di scienze, lettere ed arti",Padova,PD,VENETO,,
27831,1937,"Accademia patavina di scienze, lettere ed arti",Padova,PD,VENETO,,
27832,1937,"Accademia patavina di scienze, lettere ed arti",Padova,PD,VENETO,,
27833,1937,"Accademia patavina di scienze, lettere ed arti",Padova,PD,VENETO,,
27834,1937,"Accademia patavina di scienze, lettere ed arti",Padova,PD,VENETO,,
27835,1937,"Accademia patavina di scienze, lettere ed arti",Padova,PD,VENETO,,
27836,1937,"Accademia patavina di scienze, lettere ed arti",Padova,PD,VENETO,,
27837,1937,S. Giovanni Battista,Mestrino,PD,VENETO,,
27838,1937,Oratorio della Trinità,Arqua Petrarca,PD,VENETO,,
27839,1937,"Sta. Maria, Arquà Petrarca",Arqua Petrarca,PD,VENETO,,
27840,1937,"Sta. Maria, Arquà Petrarca",Arqua Petrarca,PD,VENETO,,
27841,1937,"Duomo, Monselice",Monselice,PD,VENETO,,
27842,1937,"Duomo, Monselice",Monselice,PD,VENETO,,
27843,1937,Duomo di Monselice,Monselice,PD,VENETO,,
27844,1937,Duomo di Monselice,Monselice,PD,VENETO,,
27869,1937,"S. Martino, Este",Este,PD,VENETO,,
27870,1937,"Sta. Maria delle Grazie, Este",Este,PD,VENETO,,
27871,1937,"Sta. Maria delle Grazie, Este",Este,PD,VENETO,,
27872,1937,Duomo,Este,PD,VENETO,,
27873,1937,Duomo di Este,Este,PD,VENETO,,
27874,1937,"Sta. Maria delle Consolazioni, Este",Este,PD,VENETO,,
27875,1937,Chiesa di S. Maria delle Consolazioni,Este,PD,VENETO,,
27876,1937,Chiesa di S. Maria delle Consolazioni,Este,PD,VENETO,,
27877,1937,Sta. Maria delle Consolazioni,Este,PD,VENETO,,
27878,1937,Museo Nazionale Atestino,Este,PD,VENETO,,
27879,1937,Santa Giustina,Baone,PD,VENETO,,
27880,1937,Santuario,Ospedaletto Euganeo,PD,VENETO,,
27881,1937,Santuario,Ospedaletto Euganeo,PD,VENETO,,
27882,1937,S. Lorenzo,Saletto,PD,VENETO,,
27888,1937,Duomo,Montagnana,PD,VENETO,,
27889,1937,Duomo di Montagnana,Montagnana,PD,VENETO,,
27890,1937,Duomo di Montagnana,Montagnana,PD,VENETO,,
27891,1937,Duomo di Montagnana,Montagnana,PD,VENETO,,
27892,1937,Duomo di Montagnana,Montagnana,PD,VENETO,,
27893,1937,Duomo di Montagnana,Montagnana,PD,VENETO,,
27894,1937,Duomo di Montagnana,Montagnana,PD,VENETO,,
27895,1937,Duomo di Montagnana,Montagnana,PD,VENETO,,
27896,1937,Duomo di Montagnana,Montagnana,PD,VENETO,,
27897,1937,Duomo di Montagnana,Montagnana,PD,VENETO,,
27898,1937,Duomo di Montagnana,Montagnana,PD,VENETO,,
27899,1937,Duomo di Montagnana,Montagnana,PD,VENETO,,
27900,1937,Duomo di Montagnana,Montagnana,PD,VENETO,,
27901,1937,Duomo di Montagnana,Montagnana,PD,VENETO,,
27902,1937,Duomo,Vicenza,VI,VENETO,,
27903,1937,Duomo,Vicenza,VI,VENETO,,
27904,1937,Duomo,Vicenza,VI,VENETO,,
27905,1937,Oratorio di San Nicola da Tolentino,Vicenza,VI,VENETO,,
27906,1937,Museo Civico,Vicenza,VI,VENETO,,
27907,1937,Museo Civico,Vicenza,VI,VENETO,,
27908,1937,Museo Civico,Vicenza,VI,VENETO,,
27909,1937,Museo Civico,Vicenza,VI,VENETO,,
27910,1937,Museo Civico,Vicenza,VI,VENETO,,
27911,1937,Museo Civico,Vicenza,VI,VENETO,,
27912,1937,Museo Civico,Vicenza,VI,VENETO,,
27913,1937,Museo Civico,Vicenza,VI,VENETO,,
27914,1937,Museo Civico,Vicenza,VI,VENETO,,
27915,1937,Museo Civico,Vicenza,VI,VENETO,,
27916,1937,"Museo Civico, Vicenza",Vicenza,VI,VENETO,,
27917,1937,"Museo Civico, Vicenza",Vicenza,VI,VENETO,,
27918,1937,Museo Civico,Vicenza,VI,VENETO,,
27919,1937,Museo Civico,Vicenza,VI,VENETO,,
27920,1937,Museo Civico,Vicenza,VI,VENETO,,
27921,1937,Museo Civico,Vicenza,VI,VENETO,,
27922,1937,San Felice di Cazzano di Tramigna,Cazzano di Tramigna,VR,VENETO,,
27923,1937,San Felice di Cazzano di Tramigna,Cazzano di Tramigna,VR,VENETO,,
27924,1937,San Felice di Cazzano di Tramigna,Cazzano di Tramigna,VR,VENETO,,
27925,1937,San Felice di Cazzano di Tramigna,Cazzano di Tramigna,VR,VENETO,,
27926,1937,San Felice di Cazzano di Tramigna,Cazzano di Tramigna,VR,VENETO,,
27927,1937,San Felice di Cazzano di Tramigna,Cazzano di Tramigna,VR,VENETO,,
27928,1937,San Felice di Cazzano di Tramigna,Cazzano di Tramigna,VR,VENETO,,
27929,1937,San Felice di Cazzano di Tramigna,Cazzano di Tramigna,VR,VENETO,,
27930,1937,San Felice di Cazzano di Tramigna,Cazzano di Tramigna,VR,VENETO,,
27931,1937,S. Felice,Cazzano di Tramigna,VR,VENETO,,
27932,1937,San Felice di Cazzano di Tramigna,Cazzano di Tramigna,VR,VENETO,,
27933,1937,San Felice di Cazzano di Tramigna,Cazzano di Tramigna,VR,VENETO,,
27934,1937,San Felice di Cazzano di Tramigna,Cazzano di Tramigna,VR,VENETO,,
27935,1937,S. Felice,Cazzano di Tramigna,VR,VENETO,,
27936,1937,S. Pietro in Briano,Cazzano di Tramigna,VR,VENETO,,
27937,1937,S. Pietro in Briano,Cazzano di Tramigna,VR,VENETO,,
27938,1937,S. Pietro in Briano,Cazzano di Tramigna,VR,VENETO,,
27939,1937,S. Pietro in Briano,Cazzano di Tramigna,VR,VENETO,,
27940,1937,S. Pietro in Briano,Cazzano di Tramigna,VR,VENETO,,
27941,1937,S. Pietro in Briano,Cazzano di Tramigna,VR,VENETO,,
27942,1937,S. Pietro in Briano,Cazzano di Tramigna,VR,VENETO,,
27943,1937,S. Pietro in Briano,Cazzano di Tramigna,VR,VENETO,,
27944,1937,S. Pietro in Briano,Cazzano di Tramigna,VR,VENETO,,
27945,1937,S. Pietro in Briano,Cazzano di Tramigna,VR,VENETO,,
27946,1937,S. Pietro in Briano,Cazzano di Tramigna,VR,VENETO,,
27947,1937,S. Pietro in Briano,Cazzano di Tramigna,VR,VENETO,,
27948,1937,"S. Giorgio, Illasi",Illasi,VR,VENETO,,
27949,1937,"S. Colombano, Illasi",Illasi,VR,VENETO,,
27950,1937,Pieve di Sta. Maria,Colognola ai Colli,VR,VENETO,,
27951,1937,Pieve di Sta. Maria,Colognola ai Colli,VR,VENETO,,
27952,1937,Pieve di Sta. Maria,Colognola ai Colli,VR,VENETO,,
27953,1937,Pieve di Sta. Maria,Colognola ai Colli,VR,VENETO,,
27954,1937,Pieve di Sta. Maria,Colognola ai Colli,VR,VENETO,,
27955,1937,Facade of a private house,Colognola ai Colli,VR,VENETO,,
27956,1937,Sant'Abbondio della Motta,San Bonifacio,VR,VENETO,,
27957,1937,S. Pietro di Villanova,San Bonifacio,VR,VENETO,,
27958,1937,S. Pietro di Villanova,San Bonifacio,VR,VENETO,,
27959,1937,Abbazia Benedettina di S. Pietro a Villanova,San Bonifacio,VR,VENETO,,
27960,1937,"Chiesa della Disciplina, Tregnago",Tregnago,VR,VENETO,,
27961,1937,Sta. Maria della Stra,Belfiore,VR,VENETO,,
27962,1937,Sta. Maria della Stra,Belfiore,VR,VENETO,,
27963,1937,Sta. Maria della Stra,Belfiore,VR,VENETO,,
27964,1937,Sta. Maria della Stra,Belfiore,VR,VENETO,,
27965,1937,"SS. Jacopo e Andrea, Massarosa",Massarosa,LU,TOSCANA,,
27966,1937,Palazzo Municipale,Taggia,IM,LIGURIA,,
27967,1937,SS. Giacomo e Filippo,Taggia,IM,LIGURIA,,
27968,1937,SS. Giacomo e Filippo,Taggia,IM,LIGURIA,,
27969,1937,SS. Giacomo e Filippo,Taggia,IM,LIGURIA,,
27970,1937,S. Domenico,Taggia,IM,LIGURIA,,
27971,1937,S. Domenico,Taggia,IM,LIGURIA,,
27972,1937,S. Domenico,Taggia,IM,LIGURIA,,
27973,1937,"S. Domenico, Taggia",Taggia,IM,LIGURIA,,
27974,1937,Convento di San Domenico,Taggia,IM,LIGURIA,,
27975,1937,Ernesto Baiardi Collection,Taggia,IM,LIGURIA,,
27976,1937,"S. Lorenzo, Molini di Triori",Molini di Triori,IM,LIGURIA,,
27977,1937,S. Giovanni Battista,Montalto Ligure,IM,LIGURIA,,
27978,1937,Chiesa di San Francesco,Badalucco,IM,LIGURIA,,
27979,1937,Chiesa di San Francesco,Badalucco,IM,LIGURIA,,
27980,1937,"Oratorio di S. Salvatore, Baiardo",Baiardo,GE,LIGURIA,,
27981,1937,Oratorio di Sta. Caterina,Ceriana,IM,LIGURIA,,
27982,1937,Sto. Spirito,Ceriana,IM,LIGURIA,,
27983,1937,S. Dalmazzo,Pornassio,IM,LIGURIA,,
27984,1937,S. Dalmazzo,Pornassio,IM,LIGURIA,,
27985,1937,Santuario della Maria delle Grazie,Imperia,IM,LIGURIA,,
27986,1937,Santuario della Maria delle Grazie,Imperia,IM,LIGURIA,,
27987,1937,Santuario della Maria delle Grazie,Imperia,IM,LIGURIA,,
27988,1937,Santuario della Maria delle Grazie,Imperia,IM,LIGURIA,,
27989,1937,Santuario della Maria delle Grazie,Imperia,IM,LIGURIA,,
27990,1937,Santuario della Maria delle Grazie,Imperia,IM,LIGURIA,,
27991,1937,Santuario della Maria delle Grazie,Imperia,IM,LIGURIA,,
27992,1937,Santuario della Maria delle Grazie,Imperia,IM,LIGURIA,,
27993,1937,S. Maria delle Grazie,Imperia,IM,LIGURIA,,
27994,1937,S. Bernardo,Imperia,IM,LIGURIA,,
27995,1937,Chiesa di Santa Maria Assunta,Imperia,IM,LIGURIA,,
27996,1937,Chiesa di Santa Maria Assunta,Imperia,IM,LIGURIA,,
27997,1937,Chiesa di Santa Maria Assunta,Imperia,IM,LIGURIA,,
27998,1937,"S. Paolo, Borgomaro",Borgomaro,IM,LIGURIA,,
27999,1937,"S. Lazzaro, S. Lazzaro Reale",S. Lazzaro Reale,IM,LIGURIA,,
28000,1937,"Sto. Stefano, Chiusanico",Chiusanico,IM,LIGURIA,,
28001,1937,Sta. Margherita,Pontedassio,IM,LIGURIA,,
28002,1937,Chiesa della Natività di Maria,Diano San Pietro,IM,LIGURIA,,
28003,1937,Oratorio della Casaccia,Diano Castello,IM,LIGURIA,,
28004,1937,Chiesa della Madonnetta,Diano Castello,IM,LIGURIA,,
28005,1937,Chiesa della Madonnetta,Diano Castello,IM,LIGURIA,,
28006,1937,"Chiesa della Madonetta, Diano Castello",Diano Castello,IM,LIGURIA,,
28007,1937,Museo Diocesano di Albenga,Albenga,SV,LIGURIA,,
28008,1937,"Sant'Antonio, Cervo",Cervo,IM,LIGURIA,,
28009,1937,Chiesa di San Michele,Celle Ligure,SV,LIGURIA,,
28010,1937,Chiesa di San Michele,Celle Ligure,SV,LIGURIA,,
28011,1937,Chiesa di San Michele,Celle Ligure,SV,LIGURIA,,
28012,1937,Chiesa di San Michele,Celle Ligure,SV,LIGURIA,,
28013,1937,Chiesa di San Michele,Celle Ligure,SV,LIGURIA,,
28014,1937,Chiesa di San Michele,Celle Ligure,SV,LIGURIA,,
28015,1937,"S. Michele, Celle Ligure",Celle Ligure,SV,LIGURIA,,
28016,1937,Prof. Antonio Coltella Collection,Chiavari,GE,LIGURIA,,
28017,1937,S. Giovanni Battista,Chiavari,GE,LIGURIA,,
28018,1937,Sta. Chiara,Chiavari,GE,LIGURIA,,
28019,1937,Sta. Giulia di Centaura,Lavagna,GE,LIGURIA,,
