negativeId,year,repository,place,prov,region,lat,lon
6375,1925.0,Signor Tamanti Collection,Monticiano,SI,TOSCANA,43.1396699,11.1801262
6376,1925.0,Museo Civico e Diocesano d'Arte Sacra,Montalcino,SI,TOSCANA,43.0575578,11.4902818
6377,1925.0,Abbazia di Sant'Antimo,"Castelnuovo dell'Abate, Montalcino",SI,TOSCANA,42.9952027,11.5165108
6378,1925.0,Compagnia della Croce,Montalcino,SI,TOSCANA,43.0575578,11.4902818
6408,1925.0,"Sta. Maria Maggiore, Florence",Firenze,FI,TOSCANA,43.7697955,11.2556404
6413,1925.0,Accademia di Belle Arti,Firenze,FI,TOSCANA,43.7697955,11.2556404
6414,1925.0,Accademia di belle arti,Firenze,FI,TOSCANA,43.7697955,11.2556404
6415,1925.0,Accademia di belle arti,Firenze,FI,TOSCANA,43.7697955,11.2556404
6416,1925.0,Accademia di Belle Arti,Firenze,FI,TOSCANA,43.7697955,11.2556404
6418,1925.0,Opera del Duomo,Firenze,FI,TOSCANA,43.7697955,11.2556404
6501,1926.0,Collegiata,Empoli,FI,TOSCANA,43.7194884,10.9458556
6502,1925.0,Collegiata di S. Andrea,Empoli,FI,TOSCANA,43.7194884,10.9458556
6503,1925.0,,Empoli,FI,TOSCANA,43.7194884,10.9458556
6505,1925.0,Collegiata Museum,Empoli,FI,TOSCANA,43.7194884,10.9458556
6507,1925.0,Collegiata,Empoli,FI,TOSCANA,43.7194884,10.9458556
6508,1925.0,Collegiata,Empoli,FI,TOSCANA,43.7194884,10.9458556
6512,1925.0,Collegiata,Empoli,FI,TOSCANA,43.7194884,10.9458556
6513,1925.0,Collegiata Museum,Empoli,FI,TOSCANA,43.7194884,10.9458556
6514,1925.0,Collegiata,Empoli,FI,TOSCANA,43.7194884,10.9458556
6516,1925.0,Collegiata,Empoli,FI,TOSCANA,43.7194884,10.9458556
6519,1925.0,Collegiata,Empoli,FI,TOSCANA,43.7194884,10.9458556
6520,1925.0,Collegiata,Empoli,FI,TOSCANA,43.7194884,10.9458556
6521,1925.0,Museo Civico,Pisa,PI,TOSCANA,43.4714722,10.6797912
6522,1925.0,Museo civico,Pisa,PI,TOSCANA,43.4714722,10.6797912
6523,1925.0,"Museo civico, Pisa",Pisa,PI,TOSCANA,43.4714722,10.6797912
6524,1925.0,"Museo civico, Pisa",Pisa,PI,TOSCANA,43.4714722,10.6797912
